latitude,longitude,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_7d_mm,temperature_c,humidity_percent,elevation_m,slope_degree,aspect_degree,historical_landslide_count,landslide_occurred
11.735833,75.828333,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.703473,75.829247,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.705823,75.830149,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.7175,75.815278,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.722222,75.809167,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.720833,75.806944,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.711389,75.798611,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.723056,75.799722,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.726111,75.798889,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.723611,75.809444,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.726389,75.812222,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.732778,75.8025,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.747778,75.790556,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.731667,75.764722,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.715833,75.766111,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.715556,75.765833,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.706389,75.761111,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.699598,75.772301,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.715833,75.770278,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.722778,75.7725,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.704444,75.788438,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
11.691667,75.777222,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.766164,74.188228,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.761667,74.191572,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.770642,74.163617,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.771761,74.162281,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.781483,74.136114,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.7809,74.14655,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.803672,74.125169,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.791131,74.116453,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.790583,74.115267,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.938647,74.066544,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.940944,74.073261,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.941061,74.072997,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.946756,74.068536,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.954614,74.061364,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.954078,74.061417,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.959956,74.054328,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.997794,74.067614,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9573,74.060078,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.966778,74.077769,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.965842,74.079686,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.910767,74.098519,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.911914,74.101367,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.908917,74.20405,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9005,74.197283,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.886633,74.165033,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.88455,74.141756,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.873633,74.136217,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.834917,74.177044,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.849875,74.179033,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.846669,74.183056,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.846883,74.182911,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.853583,74.217447,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.857375,74.230567,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
15.004667,74.358306,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
15.003167,74.358917,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
15.002611,74.359056,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9449,74.3613,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9413,74.3611,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9354,74.3602,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.9304,74.3575,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.746378,74.250608,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.746444,74.250233,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.746861,74.250008,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.746788,74.250685,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.746661,74.250747,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.613833,74.306,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.614033,74.305017,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.672017,74.310767,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.672233,74.311217,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.6909,74.343717,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.68815,74.3545,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.688317,74.353283,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.685267,74.3762,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.61505,74.357683,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.61335,74.357433,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.61375,74.35795,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.613467,74.35745,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.60875,74.360183,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.608483,74.3607,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.604,74.35775,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.602117,74.363667,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.60555,74.361867,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.60605,74.3619,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.601428,74.367167,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.602008,74.367908,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.603067,74.380464,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.58025,74.382819,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.580583,74.38275,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.581078,74.382472,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.576556,74.383556,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.576889,74.383556,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.581617,74.372433,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.5932,74.360217,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.59155,74.35905,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.583333,74.35,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.536633,74.349539,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.504106,74.361631,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.504397,74.362122,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
14.538083,74.398733,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.46,74.96,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.473847,75.033892,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.477825,75.047511,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.453847,75.059181,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.496806,75.079,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.496133,75.077625,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.495556,75.075983,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.4945,75.075161,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.494447,75.078311,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.493678,75.078692,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.495022,75.0807,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.495797,75.080294,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.495056,75.079806,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.497169,75.080533,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.488889,75.077564,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.486328,75.078558,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.51,75.11,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.54,75.11,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.55,75.12,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.68,75.05,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.64,75.13,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.64,75.14,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.66,75.14,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.67,75.07,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.7,75.06,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,75.06,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,75.09,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.69,75.1,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.7,75.14,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,75.13,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.78,75.1,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.76,75.07,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.78,75.04,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.77,75.05,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.73,75.03,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,75.04,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,75.05,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,75.05,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,75.01,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.73,75.02,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.73,74.99,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,74.99,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,75.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,75.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.7,75.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.7,74.97,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.71,74.97,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,74.98,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.72,74.97,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.76,74.91,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.69,74.93,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.69,74.94,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.67,74.94,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.68,74.93,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.74,74.82,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.8,74.82,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.88,74.81,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.95,74.78,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.94,74.78,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.94,74.83,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.95,74.85,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.94,74.85,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.95,74.86,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.93,74.85,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.93,74.84,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.83,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.82,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.83,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.82,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.89,74.82,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.89,74.83,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.84,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.89,74.84,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.85,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.86,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.86,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.88,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.91,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.89,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.91,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.9,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.93,74.91,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.88,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.93,74.87,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.94,74.88,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.98,74.89,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.95,74.89,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.95,74.9,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.93,74.92,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.92,74.92,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.93,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.92,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.92,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.89,74.93,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.9,74.94,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.91,74.94,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.89,74.95,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.88,74.93,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.88,74.92,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.87,74.9,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.87,74.89,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.86,74.88,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.8,74.88,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.8,74.87,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.81,74.97,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.81,74.98,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.86,75.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.85,75.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.84,75.01,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.87,75.05,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.84,75.03,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.82,75.03,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.81,75.03,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.79,75.04,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.82,75.06,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.83,75.06,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.83,75.07,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.81,75.09,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.79,75.12,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.81,75.13,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.85,75.1,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
13.85,75.11,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0,0.0,0,1
